zip,state_abbv,county,city,cz,moisture_regime_name,moisture_regime
2574,MA,Barnstable County,West Falmouth,5,moist,
2575,MA,Dukes County,West Tisbury,5,moist,
2576,MA,Plymouth County,West Wareham,5,moist,
2584,MA,Nantucket County,Nantucket,5,moist,
2601,MA,Barnstable County,Hyannis,5,moist,
2630,MA,Barnstable County,Barnstable,5,moist,
2631,MA,Barnstable County,Brewster,5,moist,
2632,MA,Barnstable County,Centerville,5,moist,
2633,MA,Barnstable County,Chatham,5,moist,
2634,MA,Barnstable County,Centerville,5,moist,
2635,MA,Barnstable County,Cotuit,5,moist,
2637,MA,Barnstable County,Cummaquid,5,moist,
2638,MA,Barnstable County,Dennis,5,moist,
2639,MA,Barnstable County,Dennis Port,5,moist,
2641,MA,Barnstable County,East Dennis,5,moist,
2642,MA,Barnstable County,Eastham,5,moist,
2643,MA,Barnstable County,East Orleans,5,moist,
2644,MA,Barnstable County,Forestdale,5,moist,
2645,MA,Barnstable County,Harwich,5,moist,
2646,MA,Barnstable County,Harwich Port,5,moist,
2647,MA,Barnstable County,Hyannis Port,5,moist,
2648,MA,Barnstable County,Marstons Mills,5,moist,
2649,MA,Barnstable County,Mashpee,5,moist,
2650,MA,Barnstable County,North Chatham,5,moist,
2651,MA,Barnstable County,North Eastham,5,moist,
2652,MA,Barnstable County,North Truro,5,moist,
2653,MA,Barnstable County,Orleans,5,moist,
2655,MA,Barnstable County,Osterville,5,moist,
2657,MA,Barnstable County,Provincetown,5,moist,
2659,MA,Barnstable County,South Chatham,5,moist,
2660,MA,Barnstable County,South Dennis,5,moist,
2661,MA,Barnstable County,South Harwich,5,moist,
2662,MA,Barnstable County,South Orleans,5,moist,
2663,MA,Barnstable County,South Wellfleet,5,moist,
2664,MA,Barnstable County,South Yarmouth,5,moist,
2666,MA,Barnstable County,Truro,5,moist,
2667,MA,Barnstable County,Wellfleet,5,moist,
2668,MA,Barnstable County,West Barnstable,5,moist,
2669,MA,Barnstable County,West Chatham,5,moist,
2670,MA,Barnstable County,West Dennis,5,moist,
2671,MA,Barnstable County,West Harwich,5,moist,
2672,MA,Barnstable County,West Hyannisport,5,moist,
2673,MA,Barnstable County,West Yarmouth,5,moist,
2675,MA,Barnstable County,Yarmouth Port,5,moist,
2702,MA,Bristol County,Assonet,5,moist,
2703,MA,Bristol County,Attleboro,5,moist,
2712,MA,Bristol County,Chartley,5,moist,
2713,MA,Dukes County,Cuttyhunk,5,moist,
2714,MA,Bristol County,Dartmouth,5,moist,
2715,MA,Bristol County,Dighton,5,moist,
2717,MA,Bristol County,East Freetown,5,moist,
2718,MA,Bristol County,East Taunton,5,moist,
2719,MA,Bristol County,Fairhaven,5,moist,
2720,MA,Bristol County,Fall River,5,moist,
2721,MA,Bristol County,Fall River,5,moist,
2722,MA,Bristol County,Fall River,5,moist,
2723,MA,Bristol County,Fall River,5,moist,
2724,MA,Bristol County,Fall River,5,moist,
2725,MA,Bristol County,Somerset,5,moist,
2726,MA,Bristol County,Somerset,5,moist,
2738,MA,Plymouth County,Marion,5,moist,
2739,MA,Plymouth County,Mattapoisett,5,moist,
2740,MA,Bristol County,New Bedford,5,moist,
2741,MA,Bristol County,New Bedford,5,moist,
2742,MA,Bristol County,New Bedford,5,moist,
2743,MA,Bristol County,Acushnet,5,moist,
2744,MA,Bristol County,New Bedford,5,moist,
2745,MA,Bristol County,New Bedford,5,moist,
2746,MA,Bristol County,New Bedford,5,moist,
2747,MA,Bristol County,North Dartmouth,5,moist,
2748,MA,Bristol County,South Dartmouth,5,moist,
2760,MA,Bristol County,North Attleboro,5,moist,
2761,MA,Bristol County,North Attleboro,5,moist,
2762,MA,Norfolk County,Plainville,5,moist,
2763,MA,Bristol County,Attleboro Falls,5,moist,
2764,MA,Bristol County,North Dighton,5,moist,
2766,MA,Bristol County,Norton,5,moist,
2767,MA,Bristol County,Raynham,5,moist,
2768,MA,Bristol County,Raynham Center,5,moist,
2769,MA,Bristol County,Rehoboth,5,moist,
2770,MA,Plymouth County,Rochester,5,moist,
2771,MA,Bristol County,Seekonk,5,moist,
2777,MA,Bristol County,Swansea,5,moist,
2779,MA,Bristol County,Berkley,5,moist,
2780,MA,Bristol County,Taunton,5,moist,
2790,MA,Bristol County,Westport,5,moist,
2791,MA,Bristol County,Westport Point,5,moist,
2801,RI,Newport County,Adamsville,5,moist,
2802,RI,Providence County,Albion,5,moist,
2804,RI,Washington County,Ashaway,5,moist,
2806,RI,Bristol County,Barrington,5,moist,
2807,RI,Washington County,Block Island,5,moist,
2808,RI,Washington County,Bradford,5,moist,
2809,RI,Bristol County,Bristol,5,moist,
2812,RI,Washington County,Carolina,5,moist,
2813,RI,Washington County,Charlestown,5,moist,
2814,RI,Providence County,Chepachet,5,moist,
2815,RI,Providence County,Clayville,5,moist,
2816,RI,Kent County,Coventry,5,moist,
2817,RI,Kent County,West Greenwich,5,moist,
2818,RI,Kent County,East Greenwich,5,moist,
2822,RI,Washington County,Exeter,5,moist,
2823,RI,Providence County,Fiskeville,5,moist,
2824,RI,Providence County,Forestdale,5,moist,
2825,RI,Providence County,Foster,5,moist,
2826,RI,Providence County,Glendale,5,moist,
2827,RI,Kent County,Greene,5,moist,
2828,RI,Providence County,Greenville,5,moist,
2829,RI,Providence County,Harmony,5,moist,
2830,RI,Providence County,Harrisville,5,moist,
2831,RI,Providence County,Hope,5,moist,
2832,RI,Washington County,Hope Valley,5,moist,
2833,RI,Washington County,Hopkinton,5,moist,
2835,RI,Newport County,Jamestown,5,moist,
2836,RI,Washington County,Kenyon,5,moist,
2837,RI,Newport County,Little Compton,5,moist,
2838,RI,Providence County,Manville,5,moist,
2839,RI,Providence County,Mapleville,5,moist,
2840,RI,Newport County,Newport,5,moist,
2841,RI,Newport County,Newport,5,moist,
2842,RI,Newport County,Middletown,5,moist,
2852,RI,Washington County,North Kingstown,5,moist,
2857,RI,Providence County,North Scituate,5,moist,
2858,RI,Providence County,Oakland,5,moist,
2859,RI,Providence County,Pascoag,5,moist,
2860,RI,Providence County,Pawtucket,5,moist,
2861,RI,Providence County,Pawtucket,5,moist,
2862,RI,Providence County,Pawtucket,5,moist,
2863,RI,Providence County,Central Falls,5,moist,
2864,RI,Providence County,Cumberland,5,moist,
2865,RI,Providence County,Lincoln,5,moist,
2871,RI,Newport County,Portsmouth,5,moist,
2872,RI,Bristol County,Prudence Island,5,moist,
2873,RI,Washington County,Rockville,5,moist,
2874,RI,Washington County,Saunderstown,5,moist,
2875,RI,Washington County,Shannock,5,moist,
2876,RI,Providence County,Slatersville,5,moist,
2877,RI,Washington County,Slocum,5,moist,
2878,RI,Newport County,Tiverton,5,moist,
2879,RI,Washington County,Wakefield,5,moist,
2880,RI,Washington County,Wakefield,5,moist,
2881,RI,Washington County,Kingston,5,moist,
2882,RI,Washington County,Narragansett,5,moist,
2883,RI,Washington County,Peace Dale,5,moist,
2885,RI,Bristol County,Warren,5,moist,
2886,RI,Kent County,Warwick,5,moist,
2887,RI,Kent County,Warwick,5,moist,
2888,RI,Kent County,Warwick,5,moist,
2889,RI,Kent County,Warwick,5,moist,
2891,RI,Washington County,Westerly,5,moist,
2892,RI,Washington County,West Kingston,5,moist,
2893,RI,Kent County,West Warwick,5,moist,
2894,RI,Washington County,Wood River Junction,5,moist,
2895,RI,Providence County,Woonsocket,5,moist,
2896,RI,Providence County,North Smithfield,5,moist,
2898,RI,Washington County,Wyoming,5,moist,
2901,RI,Providence County,Providence,5,moist,
2902,RI,Providence County,Providence,5,moist,
2903,RI,Providence County,Providence,5,moist,
2904,RI,Providence County,Providence,5,moist,
2905,RI,Providence County,Providence,5,moist,
2906,RI,Providence County,Providence,5,moist,
2907,RI,Providence County,Providence,5,moist,
2908,RI,Providence County,Providence,5,moist,
2909,RI,Providence County,Providence,5,moist,
2910,RI,Providence County,Cranston,5,moist,
2911,RI,Providence County,North Providence,5,moist,
2912,RI,Providence County,Providence,5,moist,
2914,RI,Providence County,East Providence,5,moist,
2915,RI,Providence County,Riverside,5,moist,
2916,RI,Providence County,Rumford,5,moist,
2917,RI,Providence County,Smithfield,5,moist,
2918,RI,Providence County,Providence,5,moist,
2919,RI,Providence County,Johnston,5,moist,
2920,RI,Providence County,Cranston,5,moist,
2921,RI,Providence County,Cranston,5,moist,
2940,RI,Providence County,Providence,5,moist,
3031,NH,Hillsborough County,Amherst,5,moist,
3032,NH,Rockingham County,Auburn,5,moist,
3033,NH,Hillsborough County,Brookline,5,moist,
3034,NH,Rockingham County,Candia,5,moist,
3036,NH,Rockingham County,Chester,5,moist,
3037,NH,Rockingham County,Deerfield,5,moist,
3038,NH,Rockingham County,Derry,5,moist,
3041,NH,Rockingham County,East Derry,5,moist,
3042,NH,Rockingham County,Epping,5,moist,
3043,NH,Hillsborough County,Francestown,5,moist,
3044,NH,Rockingham County,Fremont,5,moist,
3045,NH,Hillsborough County,Goffstown,5,moist,
3046,NH,Merrimack County,Dunbarton,6,moist,
3047,NH,Hillsborough County,Greenfield,5,moist,
3048,NH,Hillsborough County,Greenville,5,moist,
3049,NH,Hillsborough County,Hollis,5,moist,
3051,NH,Hillsborough County,Hudson,5,moist,
3052,NH,Hillsborough County,Litchfield,5,moist,
3053,NH,Rockingham County,Londonderry,5,moist,
3054,NH,Hillsborough County,Merrimack,5,moist,
3055,NH,Hillsborough County,Milford,5,moist,
3057,NH,Hillsborough County,Mont Vernon,5,moist,
3060,NH,Hillsborough County,Nashua,5,moist,
3061,NH,Hillsborough County,Nashua,5,moist,
3062,NH,Hillsborough County,Nashua,5,moist,
3063,NH,Hillsborough County,Nashua,5,moist,
3064,NH,Hillsborough County,Nashua,5,moist,
3070,NH,Hillsborough County,New Boston,5,moist,
3071,NH,Hillsborough County,New Ipswich,5,moist,
3073,NH,Rockingham County,North Salem,5,moist,
3076,NH,Hillsborough County,Pelham,5,moist,
3077,NH,Rockingham County,Raymond,5,moist,
3079,NH,Rockingham County,Salem,5,moist,
3082,NH,Hillsborough County,Lyndeborough,5,moist,
3084,NH,Hillsborough County,Temple,5,moist,
3086,NH,Hillsborough County,Wilton,5,moist,
3087,NH,Rockingham County,Windham,5,moist,
3101,NH,Hillsborough County,Manchester,5,moist,
3102,NH,Hillsborough County,Manchester,5,moist,
3103,NH,Hillsborough County,Manchester,5,moist,
3104,NH,Hillsborough County,Manchester,5,moist,
3105,NH,Hillsborough County,Manchester,5,moist,
3106,NH,Merrimack County,Hooksett,6,moist,
3108,NH,Hillsborough County,Manchester,5,moist,
3109,NH,Hillsborough County,Manchester,5,moist,
3110,NH,Hillsborough County,Bedford,5,moist,
3111,NH,Hillsborough County,Manchester,5,moist,
3215,NH,Grafton County,Waterville Valley,6,moist,
3216,NH,Merrimack County,Andover,6,moist,
3217,NH,Grafton County,Ashland,6,moist,
3218,NH,Belknap County,Barnstead,6,moist,
3220,NH,Belknap County,Belmont,6,moist,
3221,NH,Merrimack County,Bradford,6,moist,
3222,NH,Grafton County,Bristol,6,moist,
3223,NH,Grafton County,Campton,6,moist,
3224,NH,Merrimack County,Canterbury,6,moist,
3225,NH,Belknap County,Center Barnstead,6,moist,
3226,NH,Belknap County,Center Harbor,6,moist,
3227,NH,Carroll County,Center Sandwich,6,moist,
3229,NH,Merrimack County,Contoocook,6,moist,
3230,NH,Merrimack County,Danbury,6,moist,
3231,NH,Merrimack County,East Andover,6,moist,
3233,NH,Merrimack County,Elkins,6,moist,
3234,NH,Merrimack County,Epsom,6,moist,
3235,NH,Merrimack County,Franklin,6,moist,
3237,NH,Belknap County,Gilmanton,6,moist,
3240,NH,Grafton County,Grafton,6,moist,
3241,NH,Grafton County,Hebron,6,moist,
3242,NH,Merrimack County,Henniker,6,moist,
3243,NH,Merrimack County,Hill,6,moist,
3244,NH,Hillsborough County,Hillsborough,5,moist,
3245,NH,Grafton County,Holderness,6,moist,
3246,NH,Belknap County,Laconia,6,moist,
3247,NH,Belknap County,Laconia,6,moist,
3249,NH,Belknap County,Gilford,6,moist,
3251,NH,Grafton County,Lincoln,6,moist,
3252,NH,Belknap County,Lochmere,6,moist,
3253,NH,Belknap County,Meredith,6,moist,
3254,NH,Carroll County,Moultonborough,6,moist,
3255,NH,Merrimack County,Newbury,6,moist,
3256,NH,Belknap County,New Hampton,6,moist,
3257,NH,Merrimack County,New London,6,moist,
3258,NH,Merrimack County,Chichester,6,moist,
3259,NH,Carroll County,North Sandwich,6,moist,
3260,NH,Merrimack County,North Sutton,6,moist,
3261,NH,Rockingham County,Northwood,5,moist,
3262,NH,Grafton County,North Woodstock,6,moist,
3263,NH,Merrimack County,Pittsfield,6,moist,
3264,NH,Grafton County,Plymouth,6,moist,
3266,NH,Grafton County,Rumney,6,moist,
3268,NH,Merrimack County,Salisbury,6,moist,
3269,NH,Belknap County,Sanbornton,6,moist,
3272,NH,Merrimack County,South Newbury,6,moist,
3273,NH,Merrimack County,South Sutton,6,moist,
3275,NH,Merrimack County,Suncook,6,moist,
3276,NH,Belknap County,Tilton,6,moist,
3278,NH,Merrimack County,Warner,6,moist,
3279,NH,Grafton County,Warren,6,moist,
3280,NH,Sullivan County,Washington,6,moist,
3281,NH,Hillsborough County,Weare,5,moist,
3282,NH,Grafton County,Wentworth,6,moist,
3284,NH,Sullivan County,Springfield,6,moist,
3285,NH,Grafton County,Thornton,6,moist,
3287,NH,Merrimack County,Wilmot,6,moist,
3289,NH,Belknap County,Winnisquam,6,moist,
3290,NH,Rockingham County,Nottingham,5,moist,
3291,NH,Rockingham County,West Nottingham,5,moist,
3293,NH,Grafton County,Woodstock,6,moist,
3301,NH,Merrimack County,Concord,6,moist,
3302,NH,Merrimack County,Concord,6,moist,
3303,NH,Merrimack County,Concord,6,moist,
3304,NH,Merrimack County,Bow,6,moist,
3307,NH,Merrimack County,Loudon,6,moist,
3431,NH,Cheshire County,Keene,5,moist,
3435,NH,Cheshire County,Keene,5,moist,
3440,NH,Hillsborough County,Antrim,5,moist,
3441,NH,Cheshire County,Ashuelot,5,moist,
3442,NH,Hillsborough County,Bennington,5,moist,
3443,NH,Cheshire County,Chesterfield,5,moist,
3444,NH,Cheshire County,Dublin,5,moist,
3445,NH,Cheshire County,Sullivan,5,moist,
3446,NH,Cheshire County,Swanzey,5,moist,
3447,NH,Cheshire County,Fitzwilliam,5,moist,
3448,NH,Cheshire County,Gilsum,5,moist,
3449,NH,Hillsborough County,Hancock,5,moist,
3450,NH,Cheshire County,Harrisville,5,moist,
3451,NH,Cheshire County,Hinsdale,5,moist,
3452,NH,Cheshire County,Jaffrey,5,moist,
3455,NH,Cheshire County,Marlborough,5,moist,
3456,NH,Cheshire County,Marlow,5,moist,
3457,NH,Cheshire County,Nelson,5,moist,
3458,NH,Hillsborough County,Peterborough,5,moist,
3461,NH,Cheshire County,Rindge,5,moist,
3462,NH,Cheshire County,Spofford,5,moist,
3464,NH,Cheshire County,Stoddard,5,moist,
3465,NH,Cheshire County,Troy,5,moist,
3466,NH,Cheshire County,West Chesterfield,5,moist,
3467,NH,Cheshire County,Westmoreland,5,moist,
3468,NH,Hillsborough County,West Peterborough,5,moist,
3469,NH,Cheshire County,West Swanzey,5,moist,
3470,NH,Cheshire County,Winchester,5,moist,
3561,NH,Grafton County,Littleton,6,moist,
3570,NH,Coos County,Berlin,6,moist,
3574,NH,Grafton County,Bethlehem,6,moist,
3575,NH,Coos County,Bretton Woods,6,moist,
3576,NH,Coos County,Colebrook,6,moist,
3579,NH,Coos County,Errol,6,moist,
3580,NH,Grafton County,Franconia,6,moist,
3581,NH,Coos County,Gorham,6,moist,
3582,NH,Coos County,Groveton,6,moist,
3583,NH,Coos County,Jefferson,6,moist,
3584,NH,Coos County,Lancaster,6,moist,
3585,NH,Grafton County,Lisbon,6,moist,
3586,NH,Grafton County,Sugar Hill,6,moist,
3588,NH,Coos County,Milan,6,moist,
3589,NH,Coos County,Mount Washington,6,moist,
3590,NH,Coos County,North Stratford,6,moist,
3592,NH,Coos County,Pittsburg,6,moist,
3593,NH,Coos County,Randolph,6,moist,
3595,NH,Coos County,Twin Mountain,6,moist,
3597,NH,Coos County,West Stewartstown,6,moist,
3598,NH,Coos County,Whitefield,6,moist,
3601,NH,Sullivan County,Acworth,6,moist,
3602,NH,Cheshire County,Alstead,5,moist,
3603,NH,Sullivan County,Charlestown,6,moist,
3604,NH,Cheshire County,Drewsville,5,moist,
3605,NH,Sullivan County,Lempster,6,moist,
3607,NH,Sullivan County,South Acworth,6,moist,
3608,NH,Cheshire County,Walpole,5,moist,
3609,NH,Cheshire County,North Walpole,5,moist,
3740,NH,Grafton County,Bath,6,moist,
3741,NH,Grafton County,Canaan,6,moist,
3743,NH,Sullivan County,Claremont,6,moist,
3745,NH,Sullivan County,Cornish,6,moist,
3746,NH,Sullivan County,Cornish Flat,6,moist,
3748,NH,Grafton County,Enfield,6,moist,
3749,NH,Grafton County,Enfield Center,6,moist,
3750,NH,Grafton County,Etna,6,moist,
3751,NH,Sullivan County,Georges Mills,6,moist,
3752,NH,Sullivan County,Goshen,6,moist,
3753,NH,Sullivan County,Grantham,6,moist,
3754,NH,Sullivan County,Guild,6,moist,
3755,NH,Grafton County,Hanover,6,moist,
3756,NH,Grafton County,Lebanon,6,moist,
3765,NH,Grafton County,Haverhill,6,moist,
3766,NH,Grafton County,Lebanon,6,moist,
3768,NH,Grafton County,Lyme,6,moist,
3769,NH,Grafton County,Lyme Center,6,moist,
3770,NH,Sullivan County,Meriden,6,moist,
3771,NH,Grafton County,Monroe,6,moist,
3773,NH,Sullivan County,Newport,6,moist,
3774,NH,Grafton County,North Haverhill,6,moist,
3777,NH,Grafton County,Orford,6,moist,
3779,NH,Grafton County,Piermont,6,moist,
3780,NH,Grafton County,Pike,6,moist,
3781,NH,Sullivan County,Plainfield,6,moist,
3782,NH,Sullivan County,Sunapee,6,moist,
3784,NH,Grafton County,West Lebanon,6,moist,
3785,NH,Grafton County,Woodsville,6,moist,
3801,NH,Rockingham County,Portsmouth,5,moist,
3802,NH,Rockingham County,Portsmouth,5,moist,
3804,NH,Rockingham County,Portsmouth,5,moist,
3809,NH,Belknap County,Alton,6,moist,
3810,NH,Belknap County,Alton Bay,6,moist,
3811,NH,Rockingham County,Atkinson,5,moist,
3812,NH,Carroll County,Bartlett,6,moist,
3813,NH,Carroll County,Center Conway,6,moist,
3814,NH,Carroll County,Center Ossipee,6,moist,
3815,NH,Strafford County,Center Strafford,5,moist,
3816,NH,Carroll County,Center Tuftonboro,6,moist,
3817,NH,Carroll County,Chocorua,6,moist,
3818,NH,Carroll County,Conway,6,moist,
3819,NH,Rockingham County,Danville,5,moist,
3820,NH,Strafford County,Dover,5,moist,
3821,NH,Strafford County,Dover,5,moist,
3823,NH,Strafford County,Madbury,5,moist,
3824,NH,Strafford County,Durham,5,moist,
3825,NH,Strafford County,Barrington,5,moist,
3826,NH,Rockingham County,East Hampstead,5,moist,
3827,NH,Rockingham County,East Kingston,5,moist,
3830,NH,Carroll County,East Wakefield,6,moist,
3832,NH,Carroll County,Eaton Center,6,moist,
3833,NH,Rockingham County,Exeter,5,moist,
3835,NH,Strafford County,Farmington,5,moist,
3836,NH,Carroll County,Freedom,6,moist,
3837,NH,Belknap County,Gilmanton Iron Works,6,moist,
3838,NH,Carroll County,Glen,6,moist,
3839,NH,Strafford County,Rochester,5,moist,
3840,NH,Rockingham County,Greenland,5,moist,
3841,NH,Rockingham County,Hampstead,5,moist,
3842,NH,Rockingham County,Hampton,5,moist,
3843,NH,Rockingham County,Hampton,5,moist,
3844,NH,Rockingham County,Hampton Falls,5,moist,
3845,NH,Carroll County,Intervale,6,moist,
3846,NH,Carroll County,Jackson,6,moist,
3847,NH,Carroll County,Kearsarge,6,moist,
3848,NH,Rockingham County,Kingston,5,moist,
3849,NH,Carroll County,Madison,6,moist,
3850,NH,Carroll County,Melvin Village,6,moist,
3851,NH,Strafford County,Milton,5,moist,
3852,NH,Strafford County,Milton Mills,5,moist,
3853,NH,Carroll County,Mirror Lake,6,moist,
3854,NH,Rockingham County,New Castle,5,moist,
3855,NH,Strafford County,New Durham,5,moist,
3856,NH,Rockingham County,Newfields,5,moist,
3857,NH,Rockingham County,Newmarket,5,moist,
3858,NH,Rockingham County,Newton,5,moist,
3859,NH,Rockingham County,Newton Junction,5,moist,
3860,NH,Carroll County,North Conway,6,moist,
3861,NH,Strafford County,Lee,5,moist,
3862,NH,Rockingham County,North Hampton,5,moist,
3864,NH,Carroll County,Ossipee,6,moist,
3865,NH,Rockingham County,Plaistow,5,moist,
3866,NH,Strafford County,Rochester,5,moist,
3867,NH,Strafford County,Rochester,5,moist,
3868,NH,Strafford County,Rochester,5,moist,
3869,NH,Strafford County,Rollinsford,5,moist,
3870,NH,Rockingham County,Rye,5,moist,
3871,NH,Rockingham County,Rye Beach,5,moist,
3872,NH,Carroll County,Sanbornville,6,moist,
3873,NH,Rockingham County,Sandown,5,moist,
3874,NH,Rockingham County,Seabrook,5,moist,
3875,NH,Carroll County,Silver Lake,6,moist,
3878,NH,Strafford County,Somersworth,5,moist,
3882,NH,Carroll County,Effingham,6,moist,
3883,NH,Carroll County,South Tamworth,6,moist,
3884,NH,Strafford County,Strafford,5,moist,
3885,NH,Rockingham County,Stratham,5,moist,
3886,NH,Carroll County,Tamworth,6,moist,
3887,NH,Carroll County,Union,6,moist,
3890,NH,Carroll County,West Ossipee,6,moist,
3894,NH,Carroll County,Wolfeboro,6,moist,
3896,NH,Carroll County,Wolfeboro Falls,6,moist,
3897,NH,Carroll County,Wonalancet,6,moist,
3901,ME,York County,Berwick,6,moist,
3902,ME,York County,Cape Neddick,6,moist,
3903,ME,York County,Eliot,6,moist,
3904,ME,York County,Kittery,6,moist,
3905,ME,York County,Kittery Point,6,moist,
3906,ME,York County,North Berwick,6,moist,
